Gender,Shanghai_ranking,Publications,Citations,Recommendations,Interest score,Reads,h index,PISA rank,GDP (Millions $),HDI score,Position rank,Average h index
1,26,38,969,61,7429,32606,13,1,17734063,0.768,3,25.345938
0,26,93,871,46,5789,10829,16,1,17734063,0.768,3,25.345938
1,26,331,2692,462,2128,71668,26,1,17734063,0.768,4,25.345938
1,26,155,3599,65,1973,31253,36,1,17734063,0.768,3,25.345938
1,26,32,26,36,1199,22060,3,1,17734063,0.768,3,25.345938
0,26,50,5552,14,2721,8138,20,1,17734063,0.768,3,25.345938
0,26,33,853,21,4379,4757,15,1,17734063,0.768,3,25.345938
1,26,78,951,54,6349,9309,14,1,17734063,0.768,3,25.345938
1,26,66,1801,29,9283,9119,27,1,17734063,0.768,3,25.345938
0,26,70,2328,109,1336,16925,26,1,17734063,0.768,3,25.345938
1,26,50,642,35,3260,3286,16,1,17734063,0.768,3,25.345938
1,26,39,1058,8,6219,9293,15,1,17734063,0.768,3,25.345938
1,26,61,2217,5,1021,7654,22,1,17734063,0.768,0,25.345938
1,26,53,1260,74,8979,29831,19,1,17734063,0.768,0,25.345938
0,26,38,487,3,2140,3225,14,1,17734063,0.768,2,25.345938
1,26,104,1004,22,5346,10175,18,1,17734063,0.768,3,25.345938
0,26,59,878,41,4259,3707,15,1,17734063,0.768,3,25.345938
1,26,34,803,17,4728,6679,16,1,17734063,0.768,3,25.345938
1,26,42,2851,74,1503,7507,19,1,17734063,0.768,3,25.345938
1,26,90,854,22,4382,13738,17,1,17734063,0.768,3,25.345938
1,26,65,2024,63,1452,35219,24,1,17734063,0.768,3,25.345938
1,26,126,1654,90,8793,10537,21,1,17734063,0.768,3,25.345938
0,26,30,444,63,4027,11642,12,1,17734063,0.768,3,25.345938
0,26,1127,57418,1535,23223,1650378,104,1,17734063,0.768,0,25.345938
0,26,59,1213,6,6502,9544,18,1,17734063,0.768,0,25.345938
1,26,113,11668,232,6092,51212,51,1,17734063,0.768,3,25.345938
0,26,51,397,27,3272,7486,10,1,17734063,0.768,3,25.345938
1,26,32,279,4,1303,1869,9,1,17734063,0.768,3,25.345938
0,26,91,2538,136,1488,18996,26,1,17734063,0.768,3,25.345938
1,26,49,1036,124,8812,14935,16,1,17734063,0.768,3,25.345938
1,26,60,1195,4,5546,1995,19,1,17734063,0.768,1,25.345938
0,26,64,1683,117,1017,12164,19,1,17734063,0.768,0,25.345938
1,26,43,894,50,6737,21061,12,1,17734063,0.768,3,25.345938
1,26,45,1163,7,5775,3543,17,1,17734063,0.768,3,25.345938
1,26,49,3632,52,1813,13409,29,1,17734063,0.768,3,25.345938
1,26,53,716,64,7827,26365,17,1,17734063,0.768,3,25.345938
0,26,485,10881,185,6499,94499,54,1,17734063,0.768,3,25.345938
1,26,53,2901,74,1380,11481,30,1,17734063,0.768,3,25.345938
0,26,33,220,54,2308,4537,7,1,17734063,0.768,3,25.345938
1,26,37,640,12,4718,19565,16,1,17734063,0.768,3,25.345938
1,26,159,1693,351,1261,22234,21,1,17734063,0.768,3,25.345938
1,26,55,542,9,3630,8644,12,1,17734063,0.768,0,25.345938
0,26,34,248,6,1117,1325,8,1,17734063,0.768,0,25.345938
0,26,83,2088,61,1062,10460,27,1,17734063,0.768,3,25.345938
1,26,107,1148,14,6537,33144,19,1,17734063,0.768,4,25.345938
1,26,72,767,30,4590,11405,15,1,17734063,0.768,3,25.345938
0,26,34,2480,27,1322,14580,19,1,17734063,0.768,3,25.345938
1,26,45,431,18,3506,30675,10,1,17734063,0.768,3,25.345938
1,26,58,1061,53,6563,10725,14,1,17734063,0.768,3,25.345938
1,26,87,494,11,2330,5674,11,1,17734063,0.768,3,25.345938
1,26,191,3898,42,2064,19950,29,1,17734063,0.768,3,25.345938
1,26,205,3023,104,1727,48727,28,1,17734063,0.768,0,25.345938
1,26,87,1379,64,8472,16223,19,1,17734063,0.768,3,25.345938
1,26,61,2109,208,1237,16741,25,1,17734063,0.768,3,25.345938
0,26,85,1726,45,9644,10158,24,1,17734063,0.768,0,25.345938
1,26,63,1860,193,1140,16554,24,1,17734063,0.768,3,25.345938
0,26,30,102,9,1052,3705,5,1,17734063,0.768,3,25.345938
0,26,37,632,122,5002,18784,12,1,17734063,0.768,3,25.345938
1,26,40,479,30,3751,5806,11,1,17734063,0.768,3,25.345938
1,26,45,155,7,1098,2809,8,1,17734063,0.768,3,25.345938
0,26,36,143,1,809,1085,2,1,17734063,0.768,3,25.345938
1,26,936,7309,116,3606,74295,33,1,17734063,0.768,0,25.345938
1,26,51,560,50,5987,21303,12,1,17734063,0.768,3,25.345938
0,26,32,506,2,3336,7833,11,1,17734063,0.768,3,25.345938
1,26,69,1673,14,7437,2299,17,1,17734063,0.768,3,25.345938
0,26,42,7289,100,3704,17945,32,1,17734063,0.768,3,25.345938
1,26,41,2300,70,1335,12644,21,1,17734063,0.768,3,25.345938
0,26,70,3132,162,1922,28572,23,1,17734063,0.768,3,25.345938
0,26,61,4120,38,2054,11537,32,1,17734063,0.768,0,25.345938
1,500,57,761,18,4004,6676,15,59,317059,0.855,3,11.978551
1,500,124,5166,82,2330,16129,37,59,317059,0.855,2,11.978551
1,500,194,5628,62,3185,55389,46,59,317059,0.855,3,11.978551
1,500,129,5340,20,2383,9831,31,59,317059,0.855,0,11.978551
1,500,53,430,26,2957,10898,10,59,317059,0.855,3,11.978551
0,500,44,296,10,2145,15223,8,59,317059,0.855,2,11.978551
1,500,41,726,14,3362,3055,9,59,317059,0.855,2,11.978551
1,500,75,1126,70,5355,8260,19,59,317059,0.855,3,11.978551
1,500,61,1329,116,8989,16554,13,59,317059,0.855,3,11.978551
1,500,69,514,45,3103,8437,13,59,317059,0.855,0,11.978551
1,500,126,1221,6,5926,16909,14,59,317059,0.855,2,11.978551
0,500,82,556,60,3927,18942,13,59,317059,0.855,2,11.978551
0,500,33,241,74,1898,3962,8,59,317059,0.855,3,11.978551
1,500,60,812,18,5685,58914,14,59,317059,0.855,0,11.978551
1,500,68,1336,79,8289,16309,23,59,317059,0.855,3,11.978551
0,500,30,177,42,1563,3232,7,59,317059,0.855,3,11.978551
1,500,40,550,34,2794,3105,15,59,317059,0.855,3,11.978551
1,500,134,1691,297,9728,15720,20,59,317059,0.855,2,11.978551
1,500,46,68,18,2537,36032,4,59,317059,0.855,3,11.978551
0,500,60,94,87,1931,25794,5,59,317059,0.855,3,11.978551
1,500,168,1841,34,9326,45782,23,59,317059,0.855,2,11.978551
1,500,51,243,49,2460,10949,8,59,317059,0.855,3,11.978551
1,500,127,1984,139,8477,15156,28,59,317059,0.855,3,11.978551
1,500,40,582,84,5907,25359,8,59,317059,0.855,3,11.978551
1,500,108,1349,77,5699,28369,23,59,317059,0.855,3,11.978551
1,500,53,1480,55,7308,7176,18,59,317059,0.855,3,11.978551
0,500,41,308,24,2540,22297,9,59,317059,0.855,3,11.978551
0,500,149,2087,108,1508,88206,24,59,317059,0.855,3,11.978551
1,500,39,522,30,2706,7649,12,59,317059,0.855,0,11.978551
1,500,44,363,36,2570,7856,11,59,317059,0.855,2,11.978551
1,500,51,767,22,5339,34338,13,59,317059,0.855,0,11.978551
0,500,35,138,23,1272,8763,6,59,317059,0.855,3,11.978551
1,500,79,3394,204,2329,66029,25,59,317059,0.855,3,11.978551
1,500,91,1169,113,1223,43934,16,59,317059,0.855,3,11.978551
1,500,169,2961,37,1469,66231,26,59,317059,0.855,2,11.978551
1,500,54,639,15,3779,15502,12,59,317059,0.855,4,11.978551
1,500,30,1531,20,5983,4038,15,59,317059,0.855,3,11.978551
1,500,168,3249,39,1407,10740,33,59,317059,0.855,2,11.978551
1,500,35,259,34,1808,5639,10,59,317059,0.855,3,11.978551
1,500,349,12242,212,6012,85163,51,59,317059,0.855,2,11.978551
1,500,200,4332,45,2096,23374,38,59,317059,0.855,2,11.978551
0,500,32,271,0,1223,1515,9,59,317059,0.855,3,11.978551
1,500,33,49,1,702,31797,4,59,317059,0.855,3,11.978551
1,500,94,6051,140,3141,39479,27,59,317059,0.855,3,11.978551
1,500,114,2462,43,1230,18224,27,59,317059,0.855,3,11.978551
1,500,76,4817,301,2201,25566,35,59,317059,0.855,4,11.978551
1,500,192,2053,168,2119,113356,24,59,317059,0.855,3,11.978551
1,500,38,157,22,1176,4472,8,59,317059,0.855,3,11.978551
1,500,43,413,8,2027,2770,12,59,317059,0.855,0,11.978551
1,500,71,703,30,3613,5480,13,59,317059,0.855,3,11.978551
1,500,113,1804,35,9994,24398,18,59,317059,0.855,3,11.978551
1,500,98,2111,104,1192,18248,28,59,317059,0.855,3,11.978551
1,500,55,91,2,792,2982,4,59,317059,0.855,2,11.978551
1,500,50,513,14,3535,40228,10,59,317059,0.855,3,11.978551
1,500,429,564,17,4191,95168,11,59,317059,0.855,0,11.978551
1,500,303,3598,141,1919,43212,32,59,317059,0.855,2,11.978551
1,500,169,9712,93,3192,19337,52,59,317059,0.855,3,11.978551
1,500,112,130,113,1233,21872,5,59,317059,0.855,3,11.978551
1,500,130,2346,31,1105,17382,27,59,317059,0.855,3,11.978551
1,500,106,1031,23,5538,13695,15,59,317059,0.855,2,11.978551
1,500,74,662,90,5756,14850,14,59,317059,0.855,3,11.978551
0,500,35,292,19,1811,6675,10,59,317059,0.855,3,11.978551
1,500,35,583,15,3833,17820,10,59,317059,0.855,3,11.978551
1,500,77,2350,39,1170,12537,25,59,317059,0.855,4,11.978551
1,500,100,3531,19,1863,24833,27,59,317059,0.855,3,11.978551
1,500,72,1690,5,7580,6801,22,59,317059,0.855,3,11.978551
1,500,165,7449,413,4005,51002,35,59,317059,0.855,3,11.978551
1,500,43,348,2,1843,4714,10,59,317059,0.855,3,11.978551
0,500,71,538,23,3252,12745,11,59,317059,0.855,2,11.978551
0,500,39,749,22,4145,10652,15,59,317059,0.855,3,11.978551
1,500,97,2016,8,7643,3889,25,59,317059,0.855,2,11.978551
1,500,142,6117,149,3421,43634,43,59,317059,0.855,3,11.978551
1,500,176,6637,69,2868,29052,53,59,317059,0.855,3,11.978551
1,500,328,22649,16,9227,32971,81,59,317059,0.855,2,11.978551
1,500,102,11306,108,6151,51839,33,59,317059,0.855,2,11.978551
0,500,129,1050,527,9449,43623,18,59,317059,0.855,0,11.978551
1,500,388,12690,159,6663,84414,61,59,317059,0.855,3,11.978551
0,500,53,209,94,2822,17890,9,59,317059,0.855,3,11.978551
1,500,75,2794,12,1486,50721,17,59,317059,0.855,2,11.978551
1,500,334,22040,531,12983,133828,63,59,317059,0.855,3,11.978551
1,500,36,688,1,3057,8198,15,59,317059,0.855,2,11.978551
0,500,76,1737,26,8870,21616,19,59,317059,0.855,3,11.978551
1,500,111,5037,29,2441,29917,30,59,317059,0.855,3,11.978551
0,500,68,842,33,4577,12595,18,59,317059,0.855,3,11.978551
1,500,760,11098,48,3992,29923,52,59,317059,0.855,4,11.978551
0,500,33,767,7,3884,6838,12,59,317059,0.855,3,11.978551
0,500,50,1465,7,6583,2992,20,59,317059,0.855,0,11.978551
0,500,299,1176,227,1222,36260,19,59,317059,0.855,3,11.978551
1,500,83,3681,19,1736,21046,32,59,317059,0.855,2,11.978551
1,500,100,2559,92,1260,15231,30,59,317059,0.855,3,11.978551
1,500,94,1069,27,6295,15497,18,59,317059,0.855,3,11.978551
1,500,152,1477,133,1122,22101,21,59,317059,0.855,3,11.978551
1,500,61,2506,3,1214,6488,25,59,317059,0.855,0,11.978551
0,500,49,507,17,2622,6386,10,59,317059,0.855,2,11.978551
1,500,46,620,32,3102,4574,13,59,317059,0.855,3,11.978551
0,500,97,1277,16,6991,8138,20,59,317059,0.855,0,11.978551
0,500,39,787,69,4600,8053,17,59,317059,0.855,3,11.978551
1,500,65,265,36,1809,2712,8,59,317059,0.855,2,11.978551
1,500,83,4649,22,2482,23637,29,59,317059,0.855,3,11.978551
1,500,80,515,9,3171,19320,14,59,317059,0.855,3,11.978551
1,500,116,3365,39,1681,23012,27,59,317059,0.855,2,11.978551
1,500,98,6217,233,3306,35904,30,59,317059,0.855,3,11.978551
1,500,308,5052,197,2782,64926,32,59,317059,0.855,0,11.978551
1,500,140,2028,100,1058,10236,20,59,317059,0.855,3,11.978551
1,500,311,7266,21,2563,25971,46,59,317059,0.855,4,11.978551
0,500,105,2155,15,9859,25275,27,59,317059,0.855,3,11.978551
0,500,55,574,47,3428,4670,13,59,317059,0.855,3,11.978551
1,500,215,6147,16,2134,11272,42,59,317059,0.855,0,11.978551
1,500,292,10526,124,5283,62969,48,59,317059,0.855,3,11.978551
0,500,258,7434,22,2449,9730,42,59,317059,0.855,3,11.978551
1,500,102,3255,58,1902,51885,23,59,317059,0.855,4,11.978551
1,500,140,3885,10,1738,9946,35,59,317059,0.855,0,11.978551
1,500,54,376,37,1997,10383,11,59,317059,0.855,4,11.978551
1,500,120,3587,30,1669,11210,29,59,317059,0.855,3,11.978551
0,500,352,11733,25,3906,20124,59,59,317059,0.855,3,11.978551
1,500,219,20032,1051,11020,101156,42,59,317059,0.855,2,11.978551
0,500,52,727,6,3948,22437,16,59,317059,0.855,3,11.978551
1,500,167,2794,22,1332,32245,24,59,317059,0.855,2,11.978551
1,500,48,1653,37,8901,20463,21,59,317059,0.855,3,11.978551
1,500,198,3213,25,1293,9123,29,59,317059,0.855,3,11.978551
0,500,83,2815,111,1548,24878,25,59,317059,0.855,3,11.978551
1,500,82,1217,5,3621,2443,21,59,317059,0.855,3,11.978551
1,500,74,673,19,3884,14046,12,59,317059,0.855,3,11.978551
1,500,58,940,30,5674,26432,15,59,317059,0.855,3,11.978551
1,500,117,4416,346,3399,77164,34,59,317059,0.855,3,11.978551
1,500,490,8007,238,3969,108758,46,59,317059,0.855,2,11.978551
1,500,90,2211,81,1534,38185,25,59,317059,0.855,0,11.978551
1,500,56,240,27,1947,12904,10,59,317059,0.855,3,11.978551
1,500,113,1381,4,5086,4105,20,59,317059,0.855,3,11.978551
1,500,69,957,32,5923,8306,17,59,317059,0.855,3,11.978551
1,500,36,262,0,1457,6602,7,59,317059,0.855,3,11.978551
1,500,139,3178,31,1096,5881,30,59,317059,0.855,3,11.978551
0,500,55,1038,78,9067,37871,15,59,317059,0.855,3,11.978551
1,500,73,546,207,9244,32002,13,59,317059,0.855,0,11.978551
0,500,135,2423,114,1187,15184,30,59,317059,0.855,3,11.978551
1,500,100,1528,48,8121,47799,15,59,317059,0.855,4,11.978551
1,500,90,1567,9,7385,19693,15,59,317059,0.855,3,11.978551
1,500,91,2362,37,1107,7353,23,59,317059,0.855,3,11.978551
0,500,43,855,43,3881,8326,15,59,317059,0.855,3,11.978551
1,500,267,16485,7,5413,17240,68,59,317059,0.855,3,11.978551
1,500,46,151,12,816,15297,6,59,317059,0.855,2,11.978551
1,500,191,3733,88,1519,12047,35,59,317059,0.855,3,11.978551
0,500,71,1772,55,7393,10610,23,59,317059,0.855,4,11.978551
1,500,45,866,34,9271,67853,15,59,317059,0.855,3,11.978551
1,500,55,757,109,6826,15699,13,59,317059,0.855,3,11.978551
1,500,293,9937,171,4373,45661,47,59,317059,0.855,3,11.978551
1,500,62,702,12,3040,2805,12,59,317059,0.855,3,11.978551
1,500,69,1343,7,6320,3637,20,59,317059,0.855,3,11.978551
1,500,274,8687,160,4586,67501,47,59,317059,0.855,3,11.978551
1,500,128,4936,88,2637,47378,33,59,317059,0.855,3,11.978551
0,500,42,1514,4,8049,15742,15,59,317059,0.855,4,11.978551
1,500,92,944,76,6887,28991,16,59,317059,0.855,3,11.978551
1,500,37,927,74,6836,12394,16,59,317059,0.855,3,11.978551
0,500,117,2546,125,1607,38245,25,59,317059,0.855,0,11.978551
0,500,61,1095,33,5600,14689,15,59,317059,0.855,2,11.978551
1,500,88,975,104,9694,50625,19,59,317059,0.855,3,11.978551
1,500,168,5458,443,3942,68463,43,59,317059,0.855,3,11.978551
0,500,47,272,494,4686,22994,8,59,317059,0.855,3,11.978551
1,500,165,9034,58,4785,45793,40,59,317059,0.855,3,11.978551
0,500,37,582,14,3591,11807,13,59,317059,0.855,3,11.978551
1,500,38,195,26,2061,7020,7,59,317059,0.855,3,11.978551
0,500,45,1304,38,1001,26509,17,59,317059,0.855,3,11.978551
1,500,54,1105,18,5746,9700,19,59,317059,0.855,0,11.978551
1,500,202,4986,90,2555,71779,36,59,317059,0.855,4,11.978551
1,500,226,4019,45,2356,76384,33,59,317059,0.855,3,11.978551
1,500,118,6145,129,3380,67218,42,59,317059,0.855,0,11.978551
0,500,138,2840,133,1288,9077,33,59,317059,0.855,0,11.978551
1,500,69,589,67,6754,37878,15,59,317059,0.855,3,11.978551
1,500,133,1884,37,1076,54558,24,59,317059,0.855,3,11.978551
1,500,242,5528,161,2173,22281,43,59,317059,0.855,3,11.978551
1,500,61,561,5,2695,7612,13,59,317059,0.855,2,11.978551
0,500,33,984,7,4412,1315,17,59,317059,0.855,3,11.978551
0,500,35,265,12,2185,14443,9,59,317059,0.855,3,11.978551
1,500,51,1495,22,7815,26197,13,59,317059,0.855,2,11.978551
1,500,49,949,141,8021,24073,16,59,317059,0.855,4,11.978551
0,500,51,402,101,4181,17980,12,59,317059,0.855,0,11.978551
1,500,172,5129,212,3752,67782,37,59,317059,0.855,3,11.978551
1,500,33,274,14,1578,4018,10,59,317059,0.855,2,11.978551
0,500,31,92,98,1360,17833,4,59,317059,0.855,3,11.978551
1,500,91,587,25,3605,16619,13,59,317059,0.855,4,11.978551
1,500,56,1100,43,5440,7963,20,59,317059,0.855,3,11.978551
1,500,40,298,8,1695,7856,10,59,317059,0.855,2,11.978551
1,500,99,1079,110,7206,14641,18,59,317059,0.855,3,11.978551
1,500,106,1572,79,1107,22849,22,59,317059,0.855,3,11.978551
1,500,56,939,18,5945,18843,16,59,317059,0.855,3,11.978551
1,500,38,514,21,3328,5795,12,59,317059,0.855,3,11.978551
0,500,43,293,23,1735,6111,10,59,317059,0.855,0,11.978551
1,500,68,800,91,6359,18776,16,59,317059,0.855,3,11.978551
0,500,221,3311,3,1584,28686,28,59,317059,0.855,3,11.978551
0,500,65,1453,53,8532,20926,13,59,317059,0.855,3,11.978551
1,500,83,783,26,3601,7974,15,59,317059,0.855,2,11.978551
0,500,34,989,27,6022,16995,15,59,317059,0.855,3,11.978551
0,500,37,1265,12,6776,13317,15,59,317059,0.855,0,11.978551
1,500,136,776,75,3672,8539,13,59,317059,0.855,2,11.978551
1,500,128,1164,65,5528,9733,13,59,317059,0.855,2,11.978551
1,500,292,7154,17,2146,19166,47,59,317059,0.855,3,11.978551
1,500,39,286,26,1458,2547,9,59,317059,0.855,2,11.978551
1,500,188,2513,31,1078,35159,25,59,317059,0.855,2,11.978551
1,500,101,643,85,3120,7407,13,59,317059,0.855,0,11.978551
0,500,62,1011,23,4998,6401,14,59,317059,0.855,3,11.978551
1,500,34,102,2,582,2663,5,59,317059,0.855,0,11.978551
1,500,61,215,7,1426,7825,9,59,317059,0.855,3,11.978551
1,500,121,1433,182,1454,67480,19,59,317059,0.855,0,11.978551
1,500,70,1131,37,6681,49908,19,59,317059,0.855,3,11.978551
1,500,33,179,9,1030,6509,7,59,317059,0.855,0,11.978551
1,500,45,1345,14,7883,16006,19,59,317059,0.855,0,11.978551
0,500,76,867,84,4017,11385,18,59,317059,0.855,0,11.978551
1,500,44,448,19,2497,6544,12,59,317059,0.855,3,11.978551
1,500,59,1006,119,1303,47109,10,59,317059,0.855,3,11.978551
0,500,39,650,23,3171,7402,16,59,317059,0.855,2,11.978551
1,500,95,985,17,4446,11853,13,59,317059,0.855,2,11.978551
1,500,50,365,0,2129,6821,11,59,317059,0.855,2,11.978551
1,500,91,944,186,9715,41274,16,59,317059,0.855,3,11.978551
1,500,56,1400,20,7755,15850,22,59,317059,0.855,3,11.978551
0,500,39,629,6,3489,4576,12,59,317059,0.855,3,11.978551
1,500,86,3147,24,1583,10664,29,59,317059,0.855,3,11.978551
0,500,107,1957,121,1368,29989,24,59,317059,0.855,3,11.978551
1,500,128,2025,129,1544,36059,23,59,317059,0.855,0,11.978551
1,500,129,1901,37,1051,39670,22,59,317059,0.855,3,11.978551
1,500,144,3106,75,1613,30739,26,59,317059,0.855,4,11.978551
1,500,61,1627,5,7711,6847,22,59,317059,0.855,0,11.978551
0,500,57,436,41,2827,5421,11,59,317059,0.855,3,11.978551
0,500,36,454,19,2549,5843,11,59,317059,0.855,3,11.978551
1,500,94,1581,8,6418,3944,22,59,317059,0.855,3,11.978551
1,500,34,231,38,2576,23635,9,59,317059,0.855,3,11.978551
0,500,112,1125,187,1244,58703,20,59,317059,0.855,3,11.978551
1,500,118,866,207,1164,29420,17,59,317059,0.855,0,11.978551
1,500,71,630,56,6259,23053,13,59,317059,0.855,3,11.978551
1,500,61,1346,11,6463,16665,13,59,317059,0.855,3,11.978551
1,500,94,1056,9,4196,4637,19,59,317059,0.855,3,11.978551
1,500,182,3126,115,1772,37152,30,59,317059,0.855,3,11.978551
0,500,65,856,99,5317,8928,15,59,317059,0.855,1,11.978551
1,500,115,1939,54,1053,16345,18,59,317059,0.855,4,11.978551
0,500,212,3662,98,1802,55257,28,59,317059,0.855,2,11.978551
1,500,60,1554,33,8494,11945,16,59,317059,0.855,3,11.978551
1,500,57,698,47,3999,9340,16,59,317059,0.855,3,11.978551
1,500,82,2170,125,1180,31671,24,59,317059,0.855,3,11.978551
1,500,217,3426,242,3204,208354,32,59,317059,0.855,3,11.978551
1,500,83,3015,61,1827,42606,28,59,317059,0.855,3,11.978551
1,500,71,1385,63,7774,12122,22,59,317059,0.855,3,11.978551
1,500,147,801,5,3730,17032,15,59,317059,0.855,4,11.978551
1,500,45,717,11,3869,8609,15,59,317059,0.855,2,11.978551
1,500,98,1146,57,6113,8439,19,59,317059,0.855,3,11.978551
1,500,33,57,38,472,10404,5,59,317059,0.855,3,11.978551
1,500,82,2744,52,1805,41951,28,59,317059,0.855,0,11.978551
1,500,62,376,32,3980,52661,11,59,317059,0.855,0,11.978551
1,500,169,2554,59,1249,11806,26,59,317059,0.855,3,11.978551
1,500,71,816,103,5854,18202,15,59,317059,0.855,3,11.978551
1,500,31,323,82,3228,8873,9,59,317059,0.855,0,11.978551
1,500,92,902,108,8683,22502,16,59,317059,0.855,2,11.978551
1,500,32,356,10,1241,2366,10,59,317059,0.855,3,11.978551
1,500,38,181,51,2067,10746,7,59,317059,0.855,3,11.978551
1,500,110,956,16,5594,21213,17,59,317059,0.855,3,11.978551
0,500,233,4096,118,2429,58608,35,59,317059,0.855,0,11.978551
1,500,74,1045,70,5991,10565,19,59,317059,0.855,3,11.978551
0,500,94,420,3,2798,28237,11,59,317059,0.855,2,11.978551
1,500,45,184,41,2683,49713,7,59,317059,0.855,3,11.978551
1,500,99,2140,58,1317,25725,29,59,317059,0.855,3,11.978551
0,500,83,1387,127,9711,19969,18,59,317059,0.855,3,11.978551
1,500,210,1695,18,8405,51992,19,59,317059,0.855,2,11.978551
1,500,60,672,34,4479,11865,14,59,317059,0.855,3,11.978551
1,500,33,69,0,493,2011,4,59,317059,0.855,3,11.978551
1,500,78,940,49,5930,15619,18,59,317059,0.855,3,11.978551
1,500,88,1348,7,5923,5572,16,59,317059,0.855,0,11.978551
1,500,163,22011,526,11323,88199,47,59,317059,0.855,2,11.978551
1,500,64,517,46,5145,13399,12,59,317059,0.855,3,11.978551
1,500,84,1262,42,6737,7621,19,59,317059,0.855,2,11.978551
1,500,47,470,17,2902,27196,10,59,317059,0.855,3,11.978551
1,500,205,1272,32,6522,32186,17,59,317059,0.855,2,11.978551
0,500,48,1919,55,1059,12546,15,59,317059,0.855,3,11.978551
1,500,83,1776,48,1085,25641,23,59,317059,0.855,3,11.978551
1,500,42,128,14,1399,8068,7,59,317059,0.855,3,11.978551
1,500,137,201,121,2515,60621,8,59,317059,0.855,3,11.978551
0,500,68,2292,19,1332,39492,22,59,317059,0.855,4,11.978551
1,500,66,1061,23,5040,5532,19,59,317059,0.855,3,11.978551
1,500,59,633,40,5175,17180,14,59,317059,0.855,3,11.978551
1,500,69,903,58,4820,12568,16,59,317059,0.855,3,11.978551
0,500,35,379,57,2705,8868,13,59,317059,0.855,3,11.978551
1,500,37,349,48,2654,17057,10,59,317059,0.855,3,11.978551
1,500,56,199,27,2059,16671,7,59,317059,0.855,3,11.978551
1,500,56,750,120,8424,44452,10,59,317059,0.855,3,11.978551
1,500,35,682,13,3435,5788,16,59,317059,0.855,3,11.978551
0,500,32,529,37,3668,14119,8,59,317059,0.855,3,11.978551
1,500,60,800,142,6872,29906,16,59,317059,0.855,3,11.978551
0,500,218,5382,262,2778,49998,40,59,317059,0.855,4,11.978551
0,500,43,805,7,3897,5134,14,59,317059,0.855,0,11.978551
1,500,32,367,11,2254,4094,9,59,317059,0.855,3,11.978551
1,500,55,613,72,3584,8613,14,59,317059,0.855,4,11.978551
1,500,55,889,68,5038,14573,15,59,317059,0.855,2,11.978551
0,500,33,334,15,2003,11239,9,59,317059,0.855,3,11.978551
1,500,98,2656,55,1784,61795,20,59,317059,0.855,3,11.978551
1,500,46,448,33,3007,9899,12,59,317059,0.855,3,11.978551
1,500,43,113,53,1862,10786,5,59,317059,0.855,3,11.978551
1,500,44,761,63,4684,10993,14,59,317059,0.855,3,11.978551
1,500,36,355,58,3130,19380,10,59,317059,0.855,0,11.978551
1,500,148,1391,5,7344,23744,19,59,317059,0.855,3,11.978551
1,500,34,3330,10,2022,45149,13,59,317059,0.855,3,11.978551
1,500,56,160,11,1007,12601,7,59,317059,0.855,2,11.978551
0,500,51,249,8,1313,2089,5,59,317059,0.855,3,11.978551
1,500,85,1152,263,1473,38749,17,59,317059,0.855,4,11.978551
1,500,74,1843,68,1019,15351,24,59,317059,0.855,3,11.978551
1,500,107,2326,268,1475,19533,25,59,317059,0.855,3,11.978551
1,500,51,1593,19,8536,8685,15,59,317059,0.855,3,11.978551
0,500,32,136,76,2806,13909,6,59,317059,0.855,3,11.978551
1,500,126,3233,12,1426,7102,32,59,317059,0.855,3,11.978551
0,500,32,107,53,1542,18907,4,59,317059,0.855,3,11.978551
1,500,85,2259,339,2417,53614,19,59,317059,0.855,3,11.978551
1,500,89,833,88,9285,59665,17,59,317059,0.855,3,11.978551
